Date,ProductID,Category,WarehouseID,Region,SupplierID,Country,Risk_Score,Units_Received,Units_Sold,Inventory_On_Hand,Lead_Time_Days,Delivery_Status,Unit_Cost,Revenue_per_Unit,Inventory_Value,Revenue
2024-10-07,P006,Apparel,W05,Central,S02,China,4,57,50,27,8,On-Time,1225.0782369938772,1564.5898873306674,33077.11239883469,78229.49436653337
2024-10-07,P007,Food,W01,North,S03,Germany,1,62,48,56,4,Delayed,1764.8608972137656,2434.445123222816,98832.21024397087,116853.36591469517
2024-10-07,P007,Food,W02,South,S03,Germany,1,55,48,148,7,On-Time,566.7810235763794,730.4684752803057,83883.59148930415,35062.48681345467
2024-10-07,P007,Food,W03,East,S03,Germany,1,47,50,14,3,On-Time,1544.8356603742225,1965.7663417380927,21627.699245239113,98288.31708690463
2024-10-07,P007,Food,W04,West,S03,Germany,1,59,43,129,5,On-Time,1118.002092660367,1500.836432232813,144222.26995318735,64535.96658601096
2024-10-07,P007,Food,W05,Central,S03,Germany,1,45,50,48,3,On-Time,715.6736774055569,969.5155583948,34352.336515466726,48475.77791974
2024-10-08,P001,Electronics,W01,North,S01,USA,7,37,45,6,9,Delayed,1352.781544043775,1896.5769121811074,8116.68926426265,85345.96104814984
2024-10-08,P001,Electronics,W02,South,S01,USA,7,48,42,139,10,Delayed,297.39705871898605,366.34996934771243,41338.19116193906,15386.698712603922
2024-10-08,P001,Electronics,W03,East,S01,USA,7,41,45,127,13,On-Time,1548.2259600976604,1884.3194668551548,196624.69693240288,84794.37600848197
2024-10-08,P001,Electronics,W04,West,S01,USA,7,65,32,70,14,On-Time,744.487646812544,1022.7410329848032,52114.13527687808,32727.7130555137
2024-10-08,P001,Electronics,W05,Central,S01,USA,7,49,45,105,3,Delayed,1050.0895652222623,1420.3161561815202,110259.40434833754,63914.22702816841
2024-10-08,P002,Apparel,W01,North,S02,China,4,44,57,2,10,On-Time,981.2611993017588,1359.2713169224999,1962.5223986035176,77478.46506458249
2024-10-08,P002,Apparel,W02,South,S02,China,4,65,46,53,7,On-Time,1888.664751729905,2368.7167483806465,100099.23184168496,108960.97042550975
2024-10-08,P002,Apparel,W03,East,S02,China,4,48,39,22,3,On-Time,1796.3225796586246,2226.814133777609,39519.09675248974,86845.75121732676
2024-10-08,P002,Apparel,W04,West,S02,China,4,54,57,131,11,Delayed,983.4689362042343,1246.97541269625,128834.4306427547,71077.59852368625
2024-10-08,P002,Apparel,W05,Central,S02,China,4,49,45,42,12,On-Time,565.7121067462862,770.9873057315559,23759.908483344017,34694.42875792002
2024-10-08,P003,Food,W01,North,S03,Germany,1,44,46,126,6,On-Time,1242.176871756847,1741.1287574433154,156514.28584136273,80091.92284239251
2024-10-08,P003,Food,W02,South,S03,Germany,1,46,47,134,4,On-Time,467.7073615080423,569.5895639680275,62672.78644207767,26770.709506497293
2024-10-08,P003,Food,W03,East,S03,Germany,1,43,39,88,10,On-Time,1233.726486391226,1704.788714785668,108567.93080242789,66486.75987664105
2024-10-08,P003,Food,W04,West,S03,Germany,1,50,46,70,8,On-Time,502.3818146321149,602.7957808945285,35166.727024248044,27728.60592114831
2024-10-08,P003,Food,W05,Central,S03,Germany,1,57,41,6,5,On-Time,1359.3247676409862,1844.7521215633185,8155.948605845917,75634.83698409605
2024-10-08,P004,Electronics,W01,North,S01,USA,7,48,45,61,12,On-Time,734.2313674166342,993.3102930044681,44788.113412414685,44698.963185201064
2024-10-08,P004,Electronics,W02,South,S01,USA,7,50,35,107,13,On-Time,429.2303457010923,511.86301620725345,45927.646990016874,17915.20556725387
2024-10-08,P004,Electronics,W03,East,S01,USA,7,42,50,15,4,On-Time,1348.616470312427,1669.2829375494618,20229.247054686406,83464.14687747309
2024-10-08,P004,Electronics,W04,West,S01,USA,7,52,48,85,14,On-Time,940.4208263364876,1250.033623826495,79935.77023860144,60001.61394367176
2024-10-08,P004,Electronics,W05,Central,S01,USA,7,49,34,76,10,On-Time,1718.6602904687682,2559.068144724957,130618.18207562638,87008.31692064855
2024-10-08,P005,Home Goods,W01,North,S04,Japan,7,46,38,43,5,On-Time,939.9655956465645,1358.9620021577882,40418.52061280227,51640.55608199595
2024-10-08,P005,Home Goods,W02,South,S04,Japan,7,58,40,103,13,Delayed,1099.8182698753958,1587.6045424826925,113281.28179716576,63504.1816993077
2024-10-08,P005,Home Goods,W03,East,S04,Japan,7,56,47,105,3,On-Time,996.2268305827282,1180.5263497695391,104603.81721118646,55484.73843916834
2024-10-08,P005,Home Goods,W04,West,S04,Japan,7,46,51,127,10,Delayed,1322.5577483794173,1969.819303209892,167964.834044186,100460.78446370449
2024-10-08,P005,Home Goods,W05,Central,S04,Japan,7,63,52,89,13,On-Time,398.88065469521837,458.94759906217735,35500.37826787443,23865.27515123322
2024-10-08,P006,Apparel,W01,North,S02,China,4,50,50,149,7,On-Time,1403.8518889305672,1966.6896455230024,209173.93145065452,98334.48227615011
2024-10-08,P006,Apparel,W02,South,S02,China,4,41,36,148,14,On-Time,618.698394797846,814.7503059710945,91567.36243008121,29331.0110149594
2024-10-08,P006,Apparel,W03,East,S02,China,4,52,41,35,9,On-Time,1742.8245837123663,2037.5052416340623,60998.86042993282,83537.71490699655
2024-10-08,P006,Apparel,W04,West,S02,China,4,51,49,123,10,On-Time,323.7052904668063,401.2346325555559,39815.75072741717,19660.49699522224
2024-10-08,P006,Apparel,W05,Central,S02,China,4,46,45,144,9,On-Time,1621.282198688312,2228.280906315769,233464.63661111693,100272.6407842096
2024-10-08,P007,Food,W01,North,S03,Germany,1,49,35,124,12,Delayed,1573.8947545949675,1799.500494441183,195162.94956977596,62982.517305441404
2024-10-08,P007,Food,W02,South,S03,Germany,1,54,48,64,10,On-Time,1141.612609405382,1599.8661992976838,73063.20700194445,76793.57756628882
2024-10-08,P007,Food,W03,East,S03,Germany,1,46,47,46,8,On-Time,1514.7262202884208,2027.3656860821743,69677.40613326736,95286.1872458622
2024-10-08,P007,Food,W04,West,S03,Germany,1,60,41,39,5,On-Time,855.1261275545427,973.9662750324002,33349.918974627166,39932.617276328405
2024-10-08,P007,Food,W05,Central,S03,Germany,1,62,54,126,6,On-Time,1264.7894082470036,1718.3365339682139,159363.46543912246,92790.17283428356
2024-10-09,P001,Electronics,W01,North,S01,USA,7,49,36,62,2,On-Time,427.3538758454398,476.25886295797216,26495.940302417268,17145.319066486998
2024-10-09,P001,Electronics,W02,South,S01,USA,7,61,47,111,7,On-Time,1838.9928890056483,2724.229215297738,204128.21067962697,128038.77311899369
2024-10-09,P001,Electronics,W03,East,S01,USA,7,46,54,70,7,On-Time,1791.7583921182882,2440.3636121999457,125423.08744828017,131779.63505879708
2024-10-09,P001,Electronics,W04,West,S01,USA,7,54,59,117,8,Delayed,1964.2280255960914,2878.200624699042,229814.6789947427,169813.83685724347
2024-10-09,P001,Electronics,W05,Central,S01,USA,7,53,45,140,14,On-Time,306.71104505162685,356.3950472546005,42939.546307227756,16037.777126457024
2024-10-09,P002,Apparel,W01,North,S02,China,4,45,38,88,6,Delayed,1060.9917804534944,1299.6559499301843,93367.2766799075,49386.926097347
2024-10-09,P002,Apparel,W02,South,S02,China,4,52,55,121,7,On-Time,1203.0838445681175,1361.5597100596733,145573.1451927422,74885.78405328203
2024-10-09,P002,Apparel,W03,East,S02,China,4,59,57,66,4,On-Time,1156.0246117469294,1643.7358755354153,76297.62437529734,93692.94490551867
2024-10-09,P002,Apparel,W04,West,S02,China,4,42,42,33,13,On-Time,750.7410548487496,1121.8692502948597,24774.454810008738,47118.50851238411
2024-10-09,P002,Apparel,W05,Central,S02,China,4,53,31,102,4,On-Time,890.4123103082759,1109.475774157992,90822.05565144414,34393.748998897754
2024-10-09,P003,Food,W01,North,S03,Germany,1,48,50,31,13,Delayed,961.2706442966108,1123.9990638897173,29799.389973194935,56199.95319448586
2024-10-09,P003,Food,W02,South,S03,Germany,1,56,44,109,5,On-Time,1165.3718856499208,1628.0913784758118,127025.53553584137,71636.02065293572
2024-10-09,P003,Food,W03,East,S03,Germany,1,51,40,0,4,On-Time,1289.7261588039564,1704.7120752213355,0.0,68188.48300885342
2024-10-09,P003,Food,W04,West,S03,Germany,1,42,44,62,7,On-Time,1477.9752847007508,2181.689422617262,91634.46765144655,95994.33459515954
2024-10-09,P003,Food,W05,Central,S03,Germany,1,57,51,55,5,On-Time,380.3465579952742,453.37681503165436,20919.060689740083,23122.217566614374
2024-10-09,P004,Electronics,W01,North,S01,USA,7,51,47,45,11,On-Time,1977.8816379708333,2438.972823516104,89004.6737086875,114631.72270525689
2024-10-09,P004,Electronics,W02,South,S01,USA,7,45,42,133,4,On-Time,1993.6527746506918,2880.610150017529,265155.819028542,120985.62630073623
2024-10-09,P004,Electronics,W03,East,S01,USA,7,59,42,16,6,Delayed,827.6644341493359,954.7824606324757,13242.630946389374,40100.86334656398
2024-10-09,P004,Electronics,W04,West,S01,USA,7,51,34,12,8,On-Time,993.2059129835621,1149.3766449871296,11918.470955802746,39078.805929562404
2024-10-09,P004,Electronics,W05,Central,S01,USA,7,58,50,63,13,On-Time,690.4192012416913,877.4850705195797,43496.409678226555,43874.25352597899
2024-10-09,P005,Home Goods,W01,North,S04,Japan,7,50,41,127,10,On-Time,1332.904762763976,1789.5996561055288,169278.90487102495,73373.58590032668
2024-10-09,P005,Home Goods,W02,South,S04,Japan,7,59,35,84,4,On-Time,816.2021341688186,1099.5861094457289,68560.97927018076,38485.51383060051
2024-10-09,P005,Home Goods,W03,East,S04,Japan,7,38,63,53,6,On-Time,894.9262458108008,1171.881274252777,47431.09102797244,73828.52027792495
2024-10-09,P005,Home Goods,W04,West,S04,Japan,7,41,37,55,6,On-Time,1747.4223430359964,2364.328401391478,96108.2288669798,87480.1508514847
2024-10-09,P005,Home Goods,W05,Central,S04,Japan,7,52,37,54,7,On-Time,1372.3007016658582,1591.34243223659,74104.23788995635,58879.66999275383
2024-10-09,P006,Apparel,W01,North,S02,China,4,45,38,140,6,On-Time,827.383405754245,949.7046351301273,115833.6768055943,36088.776134944834
2024-10-09,P006,Apparel,W02,South,S02,China,4,44,37,1,12,On-Time,1208.5219512064455,1383.0351664713346,1208.5219512064455,51172.30115943938
2024-10-09,P006,Apparel,W03,East,S02,China,4,63,56,144,3,On-Time,515.0687955224398,765.746676806608,74169.90655523134,42881.81390117005
2024-10-09,P006,Apparel,W04,West,S02,China,4,52,49,70,13,On-Time,1631.8911623284218,2203.611728276477,114232.38136298953,107976.97468554738
2024-10-09,P006,Apparel,W05,Central,S02,China,4,55,42,84,13,On-Time,1140.2361251154675,1458.8219738813164,95779.83450969927,61270.522903015284
2024-10-09,P007,Food,W01,North,S03,Germany,1,50,40,40,14,On-Time,1632.1314725243801,1839.6723168712908,65285.258900975205,73586.89267485164
2024-10-09,P007,Food,W02,South,S03,Germany,1,49,49,93,14,Delayed,765.9123993214473,967.0913061775584,71229.8531368946,47387.474002700365
2024-10-09,P007,Food,W03,East,S03,Germany,1,52,53,121,8,On-Time,712.3857965709702,935.4792949212472,86198.6813850874,49580.4026308261
2024-10-09,P007,Food,W04,West,S03,Germany,1,58,37,128,8,On-Time,325.5282505250535,406.1677744525828,41667.61606720685,15028.207654745564
2024-10-09,P007,Food,W05,Central,S03,Germany,1,38,45,51,8,On-Time,1196.0471989660273,1481.7250227065674,60998.40714726739,66677.62602179553
2024-10-10,P001,Electronics,W01,North,S01,USA,7,54,45,2,5,On-Time,1736.5481663988123,2061.1446873851355,3473.0963327976247,92751.5109323311
2024-10-10,P001,Electronics,W02,South,S01,USA,7,47,35,76,7,On-Time,1579.768563473309,2196.773791503205,120062.41082397148,76887.08270261217
2024-10-10,P001,Electronics,W03,East,S01,USA,7,50,44,146,6,On-Time,1793.788585978245,2208.193854731274,261893.13355282377,97160.52960817605
2024-10-10,P001,Electronics,W04,West,S01,USA,7,49,54,102,12,On-Time,234.0342437530449,302.7542123568606,23871.49286281058,16348.727467270472
2024-10-10,P001,Electronics,W05,Central,S01,USA,7,40,52,50,12,On-Time,1055.3897791316722,1336.4568202120845,52769.488956583606,69495.7546510284
2024-10-10,P002,Apparel,W01,North,S02,China,4,40,48,76,6,Delayed,208.01516553612655,279.4946771245801,15809.152580745618,13415.744501979845
2024-10-10,P002,Apparel,W02,South,S02,China,4,49,37,112,11,On-Time,684.6761327562995,984.7768679074926,76683.72686870553,36436.744112577224
2024-10-10,P002,Apparel,W03,East,S02,China,4,51,48,1,8,Delayed,1946.5162449792083,2377.464121231572,1946.5162449792083,114118.27781911545
2024-10-10,P002,Apparel,W04,West,S02,China,4,49,36,141,11,On-Time,816.3906427836438,1111.6758879628046,115111.08063249377,40020.33196666097
2024-10-10,P002,Apparel,W05,Central,S02,China,4,46,47,145,13,On-Time,1011.468794600994,1280.6853845790647,146662.97521714412,60192.213075216045
2024-10-10,P003,Food,W01,North,S03,Germany,1,48,52,43,3,On-Time,661.4201622078801,977.0653905294045,28441.066974938847,50807.40030752903
2024-10-10,P003,Food,W02,South,S03,Germany,1,62,51,4,4,On-Time,1122.4876518784667,1455.1698198194852,4489.950607513867,74213.66081079375
2024-10-10,P003,Food,W03,East,S03,Germany,1,48,46,57,14,On-Time,1486.6503446697457,2150.7141238539425,84739.0696461755,98932.84969728136
2024-10-10,P003,Food,W04,West,S03,Germany,1,47,66,10,12,On-Time,1238.2581292342602,1822.547711626746,12382.581292342602,120288.14896736522
2024-10-10,P003,Food,W05,Central,S03,Germany,1,41,53,86,13,On-Time,620.2123407501044,856.7985972528596,53338.26130450898,45410.32565440156
2024-10-10,P004,Electronics,W01,North,S01,USA,7,46,54,14,9,On-Time,1154.1590959684495,1538.82869624522,16158.227343558294,83096.74959724188
2024-10-10,P004,Electronics,W02,South,S01,USA,7,43,46,96,7,Delayed,1314.9073371910922,1498.3871878682035,126231.10437034485,68925.81064193737
2024-10-10,P004,Electronics,W03,East,S01,USA,7,45,42,134,4,On-Time,929.6539607856934,1214.441686286647,124573.6307452829,51006.55082403917
2024-10-10,P004,Electronics,W04,West,S01,USA,7,47,43,76,6,On-Time,813.7111420717979,1052.083896023526,61842.04679745664,45239.60752901162
2024-10-10,P004,Electronics,W05,Central,S01,USA,7,50,47,53,8,On-Time,484.87229913680306,622.8766134672468,25698.231854250564,29275.2008329606
2024-10-10,P005,Home Goods,W01,North,S04,Japan,7,57,51,141,9,On-Time,1122.4372867785098,1398.0899052003356,158263.65743576988,71302.58516521711
2024-10-10,P005,Home Goods,W02,South,S04,Japan,7,40,49,27,7,Delayed,1921.8876132712883,2157.9030225243155,51890.96555832478,105737.24810369145
2024-10-10,P005,Home Goods,W03,East,S04,Japan,7,50,57,53,10,On-Time,409.37500362438914,489.03386470436055,21696.875192092622,27874.930288148553
2024-10-10,P005,Home Goods,W04,West,S04,Japan,7,55,50,26,9,On-Time,1421.429490263789,1808.1055346933001,36957.166746858515,90405.276734665
2024-10-10,P005,Home Goods,W05,Central,S04,Japan,7,46,29,94,13,On-Time,309.8000760871139,428.693751145572,29121.207152188705,12432.118783221587
2024-10-10,P006,Apparel,W01,North,S02,China,4,43,48,11,5,On-Time,744.6119625980728,1006.4943717917854,8190.7315885788,48311.7298460057
2024-10-10,P006,Apparel,W02,South,S02,China,4,38,46,104,14,On-Time,1430.0333502595101,1619.5498171969798,148723.46842698904,74499.29159106108
2024-10-10,P006,Apparel,W03,East,S02,China,4,55,45,11,5,On-Time,1119.1480662089393,1360.4126578067167,12310.628728298332,61218.569601302246
2024-10-10,P006,Apparel,W04,West,S02,China,4,48,52,69,10,On-Time,1305.5928088735382,1692.6634956991152,90085.90381227413,88018.501776354
2024-10-10,P006,Apparel,W05,Central,S02,China,4,48,54,72,12,On-Time,1647.0307802010686,2318.4081990324826,118586.21617447694,125194.04274775407
2024-10-10,P007,Food,W01,North,S03,Germany,1,49,47,141,3,On-Time,1641.7624570878882,1958.0876686196048,231488.50644939224,92030.12042512142
2024-10-10,P007,Food,W02,South,S03,Germany,1,37,62,82,9,On-Time,1219.4535172577903,1669.8837575419518,99995.18841513881,103532.79296760101
2024-10-10,P007,Food,W03,East,S03,Germany,1,53,38,39,6,On-Time,1820.173562557148,2508.668023283518,70986.76893972878,95329.38488477368
2024-10-10,P007,Food,W04,West,S03,Germany,1,50,47,122,6,On-Time,1885.5757237765552,2614.451227960057,230040.23830073973,122879.20771412269
2024-10-10,P007,Food,W05,Central,S03,Germany,1,53,33,104,4,On-Time,268.07613306076473,396.74338092892214,27879.917838319532,13092.53157065443
2024-10-11,P001,Electronics,W01,North,S01,USA,7,47,41,80,8,On-Time,615.9623749421878,708.4732648500661,49276.98999537503,29047.40385885271
2024-10-11,P001,Electronics,W02,South,S01,USA,7,57,38,108,3,On-Time,1510.612608448202,1681.4537588279013,163146.16171240582,63895.24283546025
2024-10-11,P001,Electronics,W03,East,S01,USA,7,48,41,34,6,On-Time,302.59269131529464,346.07018441765155,10288.151504720017,14188.877561123714
2024-10-11,P001,Electronics,W04,West,S01,USA,7,40,51,49,6,On-Time,1359.0429130727055,1925.2258183390097,66593.10274056256,98186.5167352895
2024-10-11,P001,Electronics,W05,Central,S01,USA,7,52,43,75,7,On-Time,1993.954131671328,2948.4368856117267,149546.5598753496,126782.78608130425
2024-10-11,P002,Apparel,W01,North,S02,China,4,44,46,4,13,On-Time,1036.9829152632446,1506.374022419726,4147.931661052979,69293.2050313074
2024-10-11,P002,Apparel,W02,South,S02,China,4,61,48,131,8,On-Time,1383.0405753454995,1546.8625667475449,181178.31537026045,74249.40320388216
2024-10-11,P002,Apparel,W03,East,S02,China,4,45,44,124,4,On-Time,928.4448043845538,1096.9405152684587,115127.15574368466,48265.382671812185
2024-10-11,P002,Apparel,W04,West,S02,China,4,57,46,145,9,On-Time,241.3898918943911,279.48485756865665,35001.53432468671,12856.303448158205
2024-10-11,P002,Apparel,W05,Central,S02,China,4,49,49,128,5,On-Time,1049.8171199084584,1303.2287962482708,134376.59134828267,63858.21101616527
2024-10-11,P003,Food,W01,North,S03,Germany,1,44,53,28,8,Delayed,716.430887836944,1030.2235377584507,20060.06485943443,54601.84750119789
2024-10-11,P003,Food,W02,South,S03,Germany,1,55,38,109,3,On-Time,1523.626656420386,1889.8068950515867,166075.30554982208,71812.66201196029
2024-10-11,P003,Food,W03,East,S03,Germany,1,50,57,17,12,On-Time,1876.092845737418,2169.9890981381964,31893.578377536105,123689.37859387719
2024-10-11,P003,Food,W04,West,S03,Germany,1,49,43,59,14,On-Time,1025.3303637393474,1515.627951284798,60494.491460621495,65172.00190524631
2024-10-11,P003,Food,W05,Central,S03,Germany,1,43,59,112,2,Delayed,1209.8427783824532,1747.6755098327433,135502.39117883475,103112.85508013185
2024-10-11,P004,Electronics,W01,North,S01,USA,7,58,40,83,5,On-Time,1496.0695376512463,1688.6982117682344,124173.77162505344,67547.92847072937
2024-10-11,P004,Electronics,W02,South,S01,USA,7,47,43,14,7,On-Time,403.88501999939854,513.8845697042206,5654.3902799915795,22097.036497281482
2024-10-11,P004,Electronics,W03,East,S01,USA,7,56,52,57,13,On-Time,1645.4750749321772,2463.851777081054,93792.0792711341,128120.29240821481
2024-10-11,P004,Electronics,W04,West,S01,USA,7,57,47,42,2,On-Time,510.398220955767,614.2958142615415,21436.725280142215,28871.903270292452
2024-10-11,P004,Electronics,W05,Central,S01,USA,7,52,48,63,11,Delayed,1543.3787770728563,1860.683024332906,97232.86295558995,89312.78516797948
2024-10-11,P005,Home Goods,W01,North,S04,Japan,7,58,40,37,9,On-Time,1453.2815740503436,2010.7242889174347,53771.41823986271,80428.97155669739
2024-10-11,P005,Home Goods,W02,South,S04,Japan,7,41,47,15,11,On-Time,736.9323713284963,1058.9797582659858,11053.985569927445,49772.04863850133
2024-10-11,P005,Home Goods,W03,East,S04,Japan,7,60,44,11,13,Delayed,1512.2619052557288,2020.9989424882403,16634.880957813017,88923.95346948257
2024-10-11,P005,Home Goods,W04,West,S04,Japan,7,49,62,68,4,On-Time,1334.045854921269,1984.5270165937184,90715.1181346463,123040.67502881054
2024-10-11,P005,Home Goods,W05,Central,S04,Japan,7,60,42,73,14,On-Time,362.93087113816244,432.6044247056617,26493.95359308586,18169.38583763779
2024-10-11,P006,Apparel,W01,North,S02,China,4,53,56,37,13,On-Time,1442.4409071184418,1713.1849389334932,53370.31356338235,95938.35658027562
2024-10-11,P006,Apparel,W02,South,S02,China,4,65,59,57,5,On-Time,1297.2624572098782,1883.6682351045063,73943.96006096306,111136.42587116588
2024-10-11,P006,Apparel,W03,East,S02,China,4,50,32,27,11,On-Time,1391.7272360206384,1916.2923566224677,37576.63537255724,61321.355411918965
2024-10-11,P006,Apparel,W04,West,S02,China,4,56,30,43,13,On-Time,1624.513352572284,2173.109768303569,69854.07416060822,65193.29304910707
2024-10-11,P006,Apparel,W05,Central,S02,China,4,49,37,31,4,Delayed,1880.3706110869477,2197.7480777762585,58291.48894369538,81316.67887772157
2024-10-11,P007,Food,W01,North,S03,Germany,1,42,46,84,13,On-Time,1737.180126905183,1983.7906542928235,145923.13066003536,91254.37009746989
2024-10-11,P007,Food,W02,South,S03,Germany,1,44,46,99,3,Delayed,1047.9677593423123,1422.8180775313992,103748.80817488892,65449.63156644437
2024-10-11,P007,Food,W03,East,S03,Germany,1,43,44,40,9,On-Time,1944.4074353809276,2381.310019992857,77776.2974152371,104777.64087968571
2024-10-11,P007,Food,W04,West,S03,Germany,1,55,35,92,4,On-Time,1596.9764693887842,2121.5353936648917,146921.83518376815,74253.7387782712
2024-10-11,P007,Food,W05,Central,S03,Germany,1,56,54,30,2,On-Time,1429.5970564625338,1758.301658977311,42887.91169387601,94948.2895847748
2024-10-12,P001,Electronics,W01,North,S01,USA,7,56,46,35,2,On-Time,1512.6020198160936,1832.6158536809803,52941.07069356328,84300.3292693251
2024-10-12,P001,Electronics,W02,South,S01,USA,7,39,60,39,2,On-Time,1458.6808945970054,1852.7380800969136,56888.55488928321,111164.28480581481
2024-10-12,P001,Electronics,W03,East,S01,USA,7,42,44,103,12,On-Time,748.7128025969723,935.9005389506912,77117.41866748815,41179.62371383041
2024-10-12,P001,Electronics,W04,West,S01,USA,7,55,46,128,11,On-Time,1509.579300654995,1899.8763035462775,193226.15048383936,87394.30996312876
2024-10-12,P001,Electronics,W05,Central,S01,USA,7,56,51,119,4,Delayed,780.5300279920195,1162.1925361364545,92883.07333105033,59271.81934295918
2024-10-12,P002,Apparel,W01,North,S02,China,4,50,54,82,12,On-Time,1044.8956914096025,1241.2759386633393,85681.44669558741,67028.90068782032
2024-10-12,P002,Apparel,W02,South,S02,China,4,46,47,67,10,On-Time,526.2265897179395,677.8747245619453,35257.181511101946,31860.112054411427
2024-10-12,P002,Apparel,W03,East,S02,China,4,48,45,82,13,On-Time,1894.5991275562944,2532.2889777614732,155357.12845961616,113953.0039992663
2024-10-12,P002,Apparel,W04,West,S02,China,4,53,51,2,8,On-Time,706.5201248519782,1016.7639952180449,1413.0402497039563,51854.96375612029
2024-10-12,P002,Apparel,W05,Central,S02,China,4,39,48,45,12,On-Time,1621.1759066251536,1874.7972383714205,72952.91579813191,89990.26744182818
2024-10-12,P003,Food,W01,North,S03,Germany,1,53,45,100,9,On-Time,227.78373197352516,266.3996035838601,22778.373197352517,11987.982161273703
2024-10-12,P003,Food,W02,South,S03,Germany,1,42,41,27,11,On-Time,683.3326237386029,881.2336199065816,18449.98084094228,36130.57841616985
2024-10-12,P003,Food,W03,East,S03,Germany,1,61,38,36,7,On-Time,399.80329058328107,475.846806541343,14392.918460998118,18082.178648571036
2024-10-12,P003,Food,W04,West,S03,Germany,1,46,39,116,13,Delayed,1266.6238175793849,1835.4784332170505,146928.36283920865,71583.65889546496
2024-10-12,P003,Food,W05,Central,S03,Germany,1,40,48,121,2,On-Time,634.5136686368566,735.6351811354543,76776.15390505965,35310.48869450181
2024-10-12,P004,Electronics,W01,North,S01,USA,7,53,61,53,2,On-Time,1069.9467875468,1318.3948033785418,56707.17973998039,80422.08300609105
2024-10-12,P004,Electronics,W02,South,S01,USA,7,58,42,38,3,On-Time,1623.1931731899506,2301.8111888434023,61681.34058121812,96676.0699314229
2024-10-12,P004,Electronics,W03,East,S01,USA,7,40,43,13,4,On-Time,1994.449107078466,2453.150933447064,25927.838392020058,105485.49013822374
2024-10-12,P004,Electronics,W04,West,S01,USA,7,47,39,41,5,On-Time,1821.1527714264137,2014.6917486147483,74667.26362848296,78572.97819597519
2024-10-12,P004,Electronics,W05,Central,S01,USA,7,43,37,89,10,On-Time,1981.4270377561236,2241.8916835393798,176347.006360295,82949.99229095705
2024-10-12,P005,Home Goods,W01,North,S04,Japan,7,67,62,36,2,On-Time,402.8920742373873,454.3002401323065,14504.114672545944,28166.614888203003
2024-10-12,P005,Home Goods,W02,South,S04,Japan,7,71,40,146,14,On-Time,1067.1903047736555,1429.354491867543,155809.7844969537,57174.17967470172
2024-10-12,P005,Home Goods,W03,East,S04,Japan,7,54,41,38,13,On-Time,1506.2609102259441,1760.0586253145273,57237.914588585874,72162.40363789562
2024-10-12,P005,Home Goods,W04,West,S04,Japan,7,57,34,26,2,On-Time,1624.5986618002094,1880.236787810512,42239.56520680544,63928.0507855574
2024-10-12,P005,Home Goods,W05,Central,S04,Japan,7,49,51,117,10,On-Time,816.3834631074968,1147.4022250417029,95516.86518357713,58517.51347712685
2024-10-12,P006,Apparel,W01,North,S02,China,4,53,49,28,13,Delayed,996.7670038769271,1462.054212492033,27909.476108553958,71640.65641210962
2024-10-12,P006,Apparel,W02,South,S02,China,4,52,50,68,8,Delayed,1701.1554556905012,2376.3035048497923,115678.57098695409,118815.17524248961
2024-10-12,P006,Apparel,W03,East,S02,China,4,45,32,30,14,On-Time,1526.113884627925,1906.0277066361818,45783.41653883775,60992.88661235782
2024-10-12,P006,Apparel,W04,West,S02,China,4,39,46,138,12,Delayed,980.1653717871945,1184.0456785793754,135262.82130663286,54466.101214651266
2024-10-12,P006,Apparel,W05,Central,S02,China,4,40,55,71,10,On-Time,419.19647844516305,489.4678842329417,29762.949969606576,26920.733632811793
2024-10-12,P007,Food,W01,North,S03,Germany,1,49,44,89,11,On-Time,657.110631146288,833.9657048284846,58482.846172019636,36694.49101245332
2024-10-12,P007,Food,W02,South,S03,Germany,1,41,38,41,5,On-Time,1618.925715461228,2021.7475049185348,66375.95433391035,76826.40518690432
2024-10-12,P007,Food,W03,East,S03,Germany,1,43,45,111,14,On-Time,652.7466840167233,943.492912387162,72454.88192585629,42457.18105742229
2024-10-12,P007,Food,W04,West,S03,Germany,1,47,48,86,2,On-Time,609.2095823388257,691.448247623958,52392.02408113901,33189.51588594998
2024-10-12,P007,Food,W05,Central,S03,Germany,1,55,35,26,8,On-Time,808.179864962223,1183.0117568966152,21012.6764890178,41405.411491381536
2024-10-13,P001,Electronics,W01,North,S01,USA,7,50,45,29,4,On-Time,1191.4771398034677,1751.2550032808251,34552.837054300566,78806.47514763713
2024-10-13,P001,Electronics,W02,South,S01,USA,7,57,55,2,7,On-Time,1777.0475150963605,2345.0394062869163,3554.095030192721,128977.1673457804
2024-10-13,P001,Electronics,W03,East,S01,USA,7,47,48,17,14,Delayed,465.61559083283834,696.6139167797652,7915.465044158252,33437.46800542873
2024-10-13,P001,Electronics,W04,West,S01,USA,7,47,46,4,4,On-Time,441.15591363777094,573.1574994728546,1764.6236545510837,26365.244975751313
2024-10-13,P001,Electronics,W05,Central,S01,USA,7,30,38,45,13,On-Time,818.954996428066,1204.3607003360185,36852.97483926297,45765.7066127687
2024-10-13,P002,Apparel,W01,North,S02,China,4,38,57,123,10,On-Time,1180.9449026976013,1331.0891390697716,145256.22303180496,75872.08092697698
2024-10-13,P002,Apparel,W02,South,S02,China,4,42,42,53,5,On-Time,509.2362893528316,664.5248173070532,26989.523335700076,27910.042326896237
